time,equity,cash,pos_side,pos_qty,pos_entry,pos_sl,pos_tp
1773283500,10433.6105,10433.6105,,0.0,,,
1773283800,10433.6105,10433.6105,,0.0,,,
1773284100,10435.614500000001,10433.6105,SELL,0.5,1666.221,1676.221,1648.221
1773284400,10437.708,10433.6105,SELL,0.5,1666.221,1676.221,1648.221
1773284700,10439.9815,10433.6105,SELL,0.5,1666.221,1676.221,1648.221
1773285000,10439.8675,10433.6105,SELL,0.5,1666.221,1676.221,1648.221
1773285300,10441.987500000001,10433.6105,SELL,0.5,1666.221,1676.221,1648.221
1773285600,10442.6105,10442.6105,,0.0,,,
1773285900,10442.6105,10442.6105,,0.0,,,
1773286200,10442.6105,10442.6105,,0.0,,,
1773286500,10442.6105,10442.6105,,0.0,,,
1773286800,10442.6105,10442.6105,,0.0,,,
1773287100,10442.6105,10442.6105,,0.0,,,
1773287400,10442.6105,10442.6105,,0.0,,,
1773287700,10442.6105,10442.6105,,0.0,,,
1773288000,10442.6105,10442.6105,,0.0,,,
1773288300,10443.6645,10442.6105,SELL,0.5,1652.224,1662.224,1634.224
1773288600,10444.3045,10442.6105,SELL,0.5,1652.224,1662.224,1634.224
1773288900,10444.132000000001,10442.6105,SELL,0.5,1652.224,1662.224,1634.224
1773289200,10441.6875,10442.6105,SELL,0.5,1652.224,1662.224,1634.224
1773289500,10443.721500000001,10442.6105,SELL,0.5,1652.224,1662.224,1634.224
1773289800,10445.8055,10442.6105,SELL,0.5,1652.224,1662.224,1634.224
1773290100,10446.921,10442.6105,SELL,0.5,1652.224,1662.224,1634.224
1773290400,10448.9495,10442.6105,SELL,0.5,1652.224,1662.224,1634.224
1773290700,10451.1685,10442.6105,SELL,0.5,1652.224,1662.224,1634.224
1773291000,10451.6105,10451.6105,,0.0,,,
1773291300,10451.6105,10451.6105,,0.0,,,
1773291600,10451.6105,10451.6105,,0.0,,,
1773291900,10451.6105,10451.6105,,0.0,,,
1773292200,10451.6105,10451.6105,,0.0,,,
1773292500,10451.6105,10451.6105,,0.0,,,
1773292800,10451.067000000001,10451.6105,SELL,0.5,1656.062,1666.062,1638.062
1773293100,10453.283000000001,10451.6105,SELL,0.5,1656.062,1666.062,1638.062
1773293400,10453.6915,10451.6105,SELL,0.5,1656.062,1666.062,1638.062
1773293700,10456.006000000001,10451.6105,SELL,0.5,1656.062,1666.062,1638.062
1773294000,10456.325,10451.6105,SELL,0.5,1656.062,1666.062,1638.062
1773294300,10458.3945,10451.6105,SELL,0.5,1656.062,1666.062,1638.062
1773294600,10460.581,10451.6105,SELL,0.5,1656.062,1666.062,1638.062
1773294900,10460.6105,10460.6105,,0.0,,,
1773295200,10460.6105,10460.6105,,0.0,,,
1773295500,10460.6105,10460.6105,,0.0,,,
1773295800,10460.6105,10460.6105,,0.0,,,
1773296100,10460.6105,10460.6105,,0.0,,,
1773296400,10460.6105,10460.6105,,0.0,,,
1773296700,10460.6105,10460.6105,,0.0,,,
1773297000,10460.6105,10460.6105,,0.0,,,
1773297300,10460.6105,10460.6105,,0.0,,,
1773297600,10460.6105,10460.6105,,0.0,,,
1773297900,10460.6105,10460.6105,,0.0,,,
1773298200,10460.6105,10460.6105,,0.0,,,
1773298500,10460.6105,10460.6105,,0.0,,,
1773298800,10460.6105,10460.6105,,0.0,,,
1773299100,10460.6105,10460.6105,,0.0,,,
1773299400,10460.6105,10460.6105,,0.0,,,
1773299700,10460.6105,10460.6105,,0.0,,,
1773300000,10459.4945,10460.6105,SELL,0.5,1640.775,1650.775,1622.775
1773300300,10461.6965,10460.6105,SELL,0.5,1640.775,1650.775,1622.775
