time_s,symbol,side,qty,price,reason
1773823800,Boom 900 Index,CLOSE,0.2,8659.103,takeprofit
1773863400,Boom 900 Index,SELL,0.2,8688.714,signal
1773866100,Boom 900 Index,CLOSE,0.2,8662.673999999999,takeprofit
1773866400,Boom 900 Index,SELL,0.2,8659.526,signal
1773870600,Boom 900 Index,CLOSE,0.2,8633.481,takeprofit
1773882000,Boom 900 Index,SELL,0.2,8624.877,signal
1773886200,Boom 900 Index,CLOSE,0.2,8640.827000000001,stop
1773892500,Boom 900 Index,SELL,0.2,8648.223,signal
1773897900,Boom 900 Index,CLOSE,0.2,8622.173,takeprofit
1773930900,Boom 900 Index,SELL,0.2,8614.435,signal
1773931500,Boom 900 Index,CLOSE,0.2,8630.385,stop
1773947100,Boom 900 Index,SELL,0.2,8662.006000000001,signal
1773965700,Boom 900 Index,CLOSE,0.2,8677.966,stop
1773983100,Boom 900 Index,SELL,0.2,8674.785,signal
1773985500,Boom 900 Index,CLOSE,0.2,8690.744999999999,stop
1773990000,Boom 900 Index,SELL,0.2,8671.967,signal
1773992400,Boom 900 Index,CLOSE,0.2,8687.927,stop
1774010400,Boom 900 Index,SELL,0.2,8714.76,signal
1774014000,Boom 900 Index,CLOSE,0.2,8688.72,takeprofit
1774056000,Boom 900 Index,SELL,0.2,8693.676000000001,signal
1774062000,Boom 900 Index,CLOSE,0.2,8667.636,takeprofit
1774081500,Boom 900 Index,SELL,0.2,8642.25,signal
1774089300,Boom 900 Index,CLOSE,0.2,8658.2,stop
1774095300,Boom 900 Index,SELL,0.2,8694.446,signal
1774101000,Boom 900 Index,CLOSE,0.2,8668.405999999999,takeprofit
1774101900,Boom 900 Index,SELL,0.2,8662.166000000001,signal
1774106700,Boom 900 Index,CLOSE,0.2,8636.121000000001,takeprofit
1774120800,Boom 900 Index,SELL,0.2,8640.940999999999,signal
1774127700,Boom 900 Index,CLOSE,0.2,8614.891,takeprofit
1774182300,Boom 900 Index,SELL,0.2,8515.470000000001,signal
1774183800,Boom 900 Index,CLOSE,0.2,8531.41,stop
1774189500,Boom 900 Index,SELL,0.2,8525.050000000001,signal
1774189500,Boom 900 Index,CLOSE,0.2,8540.99,stop
1774221600,Boom 900 Index,SELL,0.2,8587.114,signal
1774224300,Boom 900 Index,CLOSE,0.2,8561.064,takeprofit
1774243500,Boom 900 Index,SELL,0.2,8536.108,signal
1774250400,Boom 900 Index,CLOSE,0.2,8552.047999999999,stop
1774277100,Boom 900 Index,BUY,0.2,8748.635,signal
1774279800,Boom 900 Index,CLOSE,0.2,8732.67,stop
1774281000,Boom 900 Index,BUY,0.2,8762.558,signal
1774283100,Boom 900 Index,CLOSE,0.2,8746.588,stop
1774284000,Boom 900 Index,BUY,0.2,8752.766000000001,signal
1774285500,Boom 900 Index,CLOSE,0.2,8736.801000000001,stop
1774289100,Boom 900 Index,BUY,0.2,8719.125,signal
1774298100,Boom 900 Index,CLOSE,0.2,8703.165,stop
1774299900,Boom 900 Index,BUY,0.2,8719.215,signal
1774300200,Boom 900 Index,CLOSE,0.2,8745.255000000001,takeprofit
1774300500,Boom 900 Index,BUY,0.2,8744.721000000001,signal
1774303500,Boom 900 Index,CLOSE,0.2,8770.751,takeprofit
1774313700,Boom 900 Index,BUY,0.2,8750.525000000001,signal
1774321800,Boom 900 Index,CLOSE,0.2,8734.560000000001,stop
1774324500,Boom 900 Index,BUY,0.2,8724.302,signal
1774330800,Boom 900 Index,CLOSE,0.2,8750.337,takeprofit
1774331100,Boom 900 Index,BUY,0.2,8758.835000000001,signal
1774338300,Boom 900 Index,CLOSE,0.2,8742.865,stop
1774342500,Boom 900 Index,BUY,0.2,8718.381,signal
1774347600,Boom 900 Index,CLOSE,0.2,8744.416,takeprofit
1774347900,Boom 900 Index,BUY,0.2,8750.026,signal
1774357800,Boom 900 Index,CLOSE,0.2,8734.061,stop
1774359000,Boom 900 Index,BUY,0.2,8746.261,signal
1774360500,Boom 900 Index,CLOSE,0.2,8730.296,stop
1774362900,Boom 900 Index,BUY,0.2,8727.079,signal
1774365300,Boom 900 Index,CLOSE,0.2,8753.119,takeprofit
1774365600,Boom 900 Index,BUY,0.2,8763.0,signal
1774367100,Boom 900 Index,CLOSE,0.2,8747.029999999999,stop
1774367700,Boom 900 Index,BUY,0.2,8758.996000000001,signal
1774370400,Boom 900 Index,CLOSE,0.2,8743.026,stop
1774372200,Boom 900 Index,BUY,0.2,8748.544,signal
1774373700,Boom 900 Index,CLOSE,0.2,8774.573999999999,takeprofit
1774390500,Boom 900 Index,BUY,0.2,8778.171,signal
1774395300,Boom 900 Index,CLOSE,0.2,8804.201,takeprofit
1774395600,Boom 900 Index,BUY,0.2,8809.519,signal
1774397100,Boom 900 Index,CLOSE,0.2,8793.548999999999,stop
1774402200,Boom 900 Index,BUY,0.2,8762.087000000001,signal
1774410000,Boom 900 Index,CLOSE,0.2,8746.117,stop
1774411500,Boom 900 Index,BUY,0.2,8740.308,signal
1774414200,Boom 900 Index,CLOSE,0.2,8724.343,stop
1774415700,Boom 900 Index,BUY,0.2,8734.927,signal
1774419600,Boom 900 Index,CLOSE,0.2,8760.962,takeprofit
1774440600,Boom 900 Index,BUY,0.2,8753.601,signal
1774448700,Boom 900 Index,CLOSE,0.2,8737.636,stop
1774449600,Boom 900 Index,BUY,0.2,8737.635,signal
1774450800,Boom 900 Index,CLOSE,0.2,8763.675000000001,takeprofit
1774453200,Boom 900 Index,BUY,0.2,8770.560000000001,signal
1774455600,Boom 900 Index,CLOSE,0.2,8754.59,stop
1774456200,Boom 900 Index,BUY,0.2,8764.220000000001,signal
1774457400,Boom 900 Index,CLOSE,0.2,8748.25,stop
1774459200,Boom 900 Index,BUY,0.2,8756.373000000001,signal
1774461300,Boom 900 Index,CLOSE,0.2,8782.403,takeprofit
1774493100,Boom 900 Index,BUY,0.2,8925.84,signal
1774497600,Boom 900 Index,CLOSE,0.2,8909.855,stop
1774498200,Boom 900 Index,BUY,0.2,8914.701,signal
1774503600,Boom 900 Index,CLOSE,0.2,8898.721,stop
1774504800,Boom 900 Index,BUY,0.2,8902.298999999999,signal
1774508100,Boom 900 Index,CLOSE,0.2,8886.319,stop
1774512600,Boom 900 Index,BUY,0.2,8862.556999999999,signal
1774514100,Boom 900 Index,CLOSE,0.2,8846.577,stop
1774515600,Boom 900 Index,BUY,0.2,8847.094,signal
1774519200,Boom 900 Index,CLOSE,0.2,8831.114,stop
1774520400,Boom 900 Index,BUY,0.2,8832.41,signal
1774526700,Boom 900 Index,CLOSE,0.2,8816.435,stop
1774527300,Boom 900 Index,BUY,0.2,8828.375,signal
